drug1,cell.line,drug1.conc,well,upid,time,cell.count,drug1.units
control,DS9,0.0,I23,HTS001_DS9-2,51.4,138.0,M
control,DS9,0.0,E23,HTS001_DS9-2,51.4,220.0,M
control,DS9,0.0,J23,HTS001_DS9-2,51.4,133.0,M
control,DS9,0.0,L2,HTS001_DS9-2,51.4,221.0,M
control,DS9,0.0,G23,HTS001_DS9-2,51.4,121.0,M
control,DS9,0.0,F23,HTS001_DS9-2,51.4,181.0,M
control,DS9,0.0,C2,HTS001_DS9-2,51.4,246.0,M
control,DS9,0.0,B2,HTS001_DS9-2,51.4,151.0,M
control,DS9,0.0,J2,HTS001_DS9-2,51.4,329.0,M
control,DS9,0.0,B23,HTS001_DS9-2,51.4,187.0,M
control,DS9,0.0,F2,HTS001_DS9-2,51.4,199.0,M
control,DS9,0.0,M23,HTS001_DS9-2,51.4,210.0,M
control,DS9,0.0,N23,HTS001_DS9-2,51.4,180.0,M
control,DS9,0.0,D2,HTS001_DS9-2,51.4,174.0,M
control,DS9,0.0,H23,HTS001_DS9-2,51.4,208.0,M
control,DS9,0.0,D23,HTS001_DS9-2,51.4,225.0,M
control,DS9,0.0,N2,HTS001_DS9-2,51.4,221.0,M
control,DS9,0.0,E2,HTS001_DS9-2,51.4,147.0,M
control,DS9,0.0,O2,HTS001_DS9-2,51.4,204.0,M
control,DS9,0.0,C23,HTS001_DS9-2,51.4,155.0,M
control,DS9,0.0,O23,HTS001_DS9-2,51.4,185.0,M
control,DS9,0.0,M2,HTS001_DS9-2,51.4,97.0,M
control,DS9,0.0,B2,HTS001_DS9-2,54.7,164.0,M
control,DS9,0.0,C2,HTS001_DS9-2,54.7,286.0,M
control,DS9,0.0,F2,HTS001_DS9-2,54.7,225.0,M
control,DS9,0.0,K23,HTS001_DS9-2,54.7,195.0,M
control,DS9,0.0,J23,HTS001_DS9-2,54.7,146.0,M
control,DS9,0.0,D2,HTS001_DS9-2,54.7,192.0,M
control,DS9,0.0,J2,HTS001_DS9-2,54.7,349.0,M
control,DS9,0.0,H23,HTS001_DS9-2,54.7,226.0,M
control,DS9,0.0,B23,HTS001_DS9-2,54.7,206.0,M
control,DS9,0.0,D23,HTS001_DS9-2,54.7,264.0,M
control,DS9,0.0,G2,HTS001_DS9-2,54.7,351.0,M
control,DS9,0.0,F23,HTS001_DS9-2,54.7,192.0,M
control,DS9,0.0,I2,HTS001_DS9-2,54.7,235.0,M
control,DS9,0.0,N23,HTS001_DS9-2,54.7,195.0,M
control,DS9,0.0,M2,HTS001_DS9-2,54.7,99.0,M
control,DS9,0.0,E23,HTS001_DS9-2,54.7,240.0,M
control,DS9,0.0,L23,HTS001_DS9-2,54.7,238.0,M
control,DS9,0.0,M23,HTS001_DS9-2,54.7,232.0,M
control,DS9,0.0,O23,HTS001_DS9-2,54.7,209.0,M
control,DS9,0.0,K2,HTS001_DS9-2,54.7,137.0,M
control,DS9,0.0,I23,HTS001_DS9-2,54.7,142.0,M
control,DS9,0.0,H2,HTS001_DS9-2,54.7,194.0,M
control,DS9,0.0,L2,HTS001_DS9-2,54.7,227.0,M
control,DS9,0.0,O2,HTS001_DS9-2,54.7,235.0,M
control,DS9,0.0,E2,HTS001_DS9-2,54.7,179.0,M
control,DS9,0.0,G23,HTS001_DS9-2,54.7,139.0,M
control,DS9,0.0,C23,HTS001_DS9-2,54.7,182.0,M
control,DS9,0.0,N2,HTS001_DS9-2,54.7,248.0,M
control,DS9,0.0,F2,HTS001_DS9-2,57.9,242.0,M
control,DS9,0.0,J2,HTS001_DS9-2,57.9,381.0,M
control,DS9,0.0,N2,HTS001_DS9-2,57.9,254.0,M
control,DS9,0.0,D2,HTS001_DS9-2,57.9,216.0,M
control,DS9,0.0,O23,HTS001_DS9-2,57.9,208.0,M
control,DS9,0.0,H2,HTS001_DS9-2,57.9,227.0,M
control,DS9,0.0,K2,HTS001_DS9-2,57.9,147.0,M
control,DS9,0.0,G23,HTS001_DS9-2,57.9,153.0,M
control,DS9,0.0,N23,HTS001_DS9-2,57.9,223.0,M
control,DS9,0.0,E23,HTS001_DS9-2,57.9,260.0,M
control,DS9,0.0,I23,HTS001_DS9-2,57.9,164.0,M
control,DS9,0.0,G2,HTS001_DS9-2,57.9,391.0,M
control,DS9,0.0,C2,HTS001_DS9-2,57.9,322.0,M
control,DS9,0.0,I2,HTS001_DS9-2,57.9,242.0,M
control,DS9,0.0,E2,HTS001_DS9-2,57.9,208.0,M
control,DS9,0.0,K23,HTS001_DS9-2,57.9,237.0,M
control,DS9,0.0,C23,HTS001_DS9-2,57.9,200.0,M
control,DS9,0.0,M23,HTS001_DS9-2,57.9,275.0,M
control,DS9,0.0,J23,HTS001_DS9-2,57.9,162.0,M
control,DS9,0.0,L2,HTS001_DS9-2,57.9,259.0,M
control,DS9,0.0,F23,HTS001_DS9-2,57.9,209.0,M
control,DS9,0.0,O2,HTS001_DS9-2,57.9,274.0,M
control,DS9,0.0,B23,HTS001_DS9-2,57.9,238.0,M
control,DS9,0.0,H23,HTS001_DS9-2,57.9,259.0,M
control,DS9,0.0,B2,HTS001_DS9-2,57.9,185.0,M
control,DS9,0.0,D23,HTS001_DS9-2,57.9,272.0,M
control,DS9,0.0,M2,HTS001_DS9-2,57.9,118.0,M
control,DS9,0.0,L23,HTS001_DS9-2,57.9,267.0,M
control,DS9,0.0,H2,HTS001_DS9-2,61.2,239.0,M
control,DS9,0.0,B23,HTS001_DS9-2,61.2,235.0,M
control,DS9,0.0,M2,HTS001_DS9-2,61.2,124.0,M
control,DS9,0.0,G2,HTS001_DS9-2,61.2,426.0,M
control,DS9,0.0,L2,HTS001_DS9-2,61.2,273.0,M
control,DS9,0.0,N23,HTS001_DS9-2,61.2,248.0,M
control,DS9,0.0,N2,HTS001_DS9-2,61.2,276.0,M
control,DS9,0.0,D23,HTS001_DS9-2,61.2,314.0,M
control,DS9,0.0,H23,HTS001_DS9-2,61.2,264.0,M
control,DS9,0.0,B2,HTS001_DS9-2,61.2,198.0,M
control,DS9,0.0,F23,HTS001_DS9-2,61.2,228.0,M
control,DS9,0.0,E2,HTS001_DS9-2,61.2,232.0,M
control,DS9,0.0,F2,HTS001_DS9-2,61.2,257.0,M
control,DS9,0.0,O23,HTS001_DS9-2,61.2,242.0,M
control,DS9,0.0,K2,HTS001_DS9-2,61.2,159.0,M
control,DS9,0.0,C23,HTS001_DS9-2,61.2,231.0,M
control,DS9,0.0,L23,HTS001_DS9-2,61.2,294.0,M
control,DS9,0.0,M23,HTS001_DS9-2,61.2,305.0,M
control,DS9,0.0,G23,HTS001_DS9-2,61.2,159.0,M
control,DS9,0.0,O2,HTS001_DS9-2,61.2,292.0,M
control,DS9,0.0,E23,HTS001_DS9-2,61.2,285.0,M
control,DS9,0.0,J23,HTS001_DS9-2,61.2,183.0,M
control,DS9,0.0,J2,HTS001_DS9-2,61.2,416.0,M
control,DS9,0.0,C2,HTS001_DS9-2,61.2,351.0,M
control,DS9,0.0,D2,HTS001_DS9-2,61.2,247.0,M
control,DS9,0.0,K23,HTS001_DS9-2,61.2,260.0,M
control,DS9,0.0,I2,HTS001_DS9-2,61.2,292.0,M
control,DS9,0.0,I23,HTS001_DS9-2,61.2,187.0,M
control,DS9,0.0,O2,HTS001_DS9-2,72.9,351.0,M
control,DS9,0.0,C23,HTS001_DS9-2,72.9,284.0,M
control,DS9,0.0,J23,HTS001_DS9-2,72.9,276.0,M
control,DS9,0.0,G2,HTS001_DS9-2,72.9,565.0,M
control,DS9,0.0,K2,HTS001_DS9-2,72.9,224.0,M
control,DS9,0.0,E2,HTS001_DS9-2,72.9,267.0,M
control,DS9,0.0,B2,HTS001_DS9-2,72.9,292.0,M
control,DS9,0.0,H23,HTS001_DS9-2,72.9,344.0,M
control,DS9,0.0,E23,HTS001_DS9-2,72.9,379.0,M
control,DS9,0.0,I23,HTS001_DS9-2,72.9,245.0,M
control,DS9,0.0,F23,HTS001_DS9-2,72.9,322.0,M
control,DS9,0.0,K23,HTS001_DS9-2,72.9,335.0,M
control,DS9,0.0,N23,HTS001_DS9-2,72.9,316.0,M
control,DS9,0.0,F2,HTS001_DS9-2,72.9,342.0,M
control,DS9,0.0,N2,HTS001_DS9-2,72.9,374.0,M
control,DS9,0.0,L23,HTS001_DS9-2,72.9,398.0,M
control,DS9,0.0,M23,HTS001_DS9-2,72.9,384.0,M
control,DS9,0.0,G23,HTS001_DS9-2,72.9,217.0,M
control,DS9,0.0,B23,HTS001_DS9-2,72.9,312.0,M
control,DS9,0.0,M2,HTS001_DS9-2,72.9,144.0,M
control,DS9,0.0,H2,HTS001_DS9-2,72.9,321.0,M
control,DS9,0.0,I2,HTS001_DS9-2,72.9,331.0,M
control,DS9,0.0,O23,HTS001_DS9-2,72.9,306.0,M
control,DS9,0.0,D23,HTS001_DS9-2,72.9,425.0,M
control,DS9,0.0,L2,HTS001_DS9-2,72.9,363.0,M
control,DS9,0.0,J2,HTS001_DS9-2,72.9,553.0,M
control,DS9,0.0,C2,HTS001_DS9-2,72.9,444.0,M
control,DS9,0.0,D2,HTS001_DS9-2,72.9,315.0,M
control,DS9,0.0,L2,HTS001_DS9-2,76.2,374.0,M
control,DS9,0.0,F23,HTS001_DS9-2,76.2,348.0,M
control,DS9,0.0,G2,HTS001_DS9-2,76.2,597.0,M
control,DS9,0.0,F2,HTS001_DS9-2,76.2,348.0,M
control,DS9,0.0,O23,HTS001_DS9-2,76.2,303.0,M
control,DS9,0.0,C2,HTS001_DS9-2,76.2,478.0,M
control,DS9,0.0,O2,HTS001_DS9-2,76.2,364.0,M
control,DS9,0.0,B2,HTS001_DS9-2,76.2,289.0,M
control,DS9,0.0,D23,HTS001_DS9-2,76.2,416.0,M
control,DS9,0.0,E23,HTS001_DS9-2,76.2,394.0,M
control,DS9,0.0,E2,HTS001_DS9-2,76.2,287.0,M
control,DS9,0.0,K23,HTS001_DS9-2,76.2,360.0,M
control,DS9,0.0,J2,HTS001_DS9-2,76.2,570.0,M
control,DS9,0.0,L23,HTS001_DS9-2,76.2,409.0,M
control,DS9,0.0,G23,HTS001_DS9-2,76.2,232.0,M
control,DS9,0.0,H2,HTS001_DS9-2,76.2,333.0,M
control,DS9,0.0,I2,HTS001_DS9-2,76.2,361.0,M
control,DS9,0.0,J23,HTS001_DS9-2,76.2,271.0,M
control,DS9,0.0,M2,HTS001_DS9-2,76.2,149.0,M
control,DS9,0.0,D2,HTS001_DS9-2,76.2,338.0,M
control,DS9,0.0,M23,HTS001_DS9-2,76.2,406.0,M
control,DS9,0.0,B23,HTS001_DS9-2,76.2,331.0,M
control,DS9,0.0,N23,HTS001_DS9-2,76.2,327.0,M
control,DS9,0.0,K2,HTS001_DS9-2,76.2,227.0,M
control,DS9,0.0,N2,HTS001_DS9-2,76.2,401.0,M
control,DS9,0.0,C23,HTS001_DS9-2,76.2,297.0,M
control,DS9,0.0,I23,HTS001_DS9-2,76.2,257.0,M
control,DS9,0.0,H23,HTS001_DS9-2,76.2,330.0,M
control,DS9,0.0,L23,HTS001_DS9-2,79.5,425.0,M
control,DS9,0.0,B23,HTS001_DS9-2,79.5,355.0,M
control,DS9,0.0,H23,HTS001_DS9-2,79.5,353.0,M
control,DS9,0.0,M2,HTS001_DS9-2,79.5,163.0,M
control,DS9,0.0,C2,HTS001_DS9-2,79.5,494.0,M
control,DS9,0.0,D23,HTS001_DS9-2,79.5,440.0,M
control,DS9,0.0,K2,HTS001_DS9-2,79.5,240.0,M
control,DS9,0.0,E23,HTS001_DS9-2,79.5,423.0,M
control,DS9,0.0,C23,HTS001_DS9-2,79.5,319.0,M
control,DS9,0.0,G2,HTS001_DS9-2,79.5,599.0,M
control,DS9,0.0,E2,HTS001_DS9-2,79.5,308.0,M
control,DS9,0.0,F23,HTS001_DS9-2,79.5,354.0,M
control,DS9,0.0,J2,HTS001_DS9-2,79.5,590.0,M
control,DS9,0.0,N2,HTS001_DS9-2,79.5,408.0,M
control,DS9,0.0,K23,HTS001_DS9-2,79.5,382.0,M
control,DS9,0.0,B2,HTS001_DS9-2,79.5,316.0,M
control,DS9,0.0,I23,HTS001_DS9-2,79.5,266.0,M
control,DS9,0.0,F2,HTS001_DS9-2,79.5,344.0,M
control,DS9,0.0,O2,HTS001_DS9-2,79.5,383.0,M
control,DS9,0.0,L2,HTS001_DS9-2,79.5,395.0,M
control,DS9,0.0,O23,HTS001_DS9-2,79.5,328.0,M
control,DS9,0.0,H2,HTS001_DS9-2,79.5,340.0,M
control,DS9,0.0,J23,HTS001_DS9-2,79.5,271.0,M
control,DS9,0.0,N23,HTS001_DS9-2,79.5,346.0,M
control,DS9,0.0,I2,HTS001_DS9-2,79.5,371.0,M
control,DS9,0.0,G23,HTS001_DS9-2,79.5,252.0,M
control,DS9,0.0,D2,HTS001_DS9-2,79.5,339.0,M
control,DS9,0.0,M23,HTS001_DS9-2,79.5,425.0,M
control,DS9,0.0,G2,HTS001_DS9-2,82.8,627.0,M
control,DS9,0.0,B2,HTS001_DS9-2,82.8,323.0,M
control,DS9,0.0,J2,HTS001_DS9-2,82.8,621.0,M
control,DS9,0.0,K2,HTS001_DS9-2,82.8,264.0,M
control,DS9,0.0,C2,HTS001_DS9-2,82.8,527.0,M
control,DS9,0.0,C23,HTS001_DS9-2,82.8,352.0,M
control,DS9,0.0,M23,HTS001_DS9-2,82.8,458.0,M
control,DS9,0.0,I23,HTS001_DS9-2,82.8,276.0,M
control,DS9,0.0,L23,HTS001_DS9-2,82.8,463.0,M
control,DS9,0.0,D2,HTS001_DS9-2,82.8,377.0,M
control,DS9,0.0,D23,HTS001_DS9-2,82.8,465.0,M
control,DS9,0.0,F23,HTS001_DS9-2,82.8,389.0,M
control,DS9,0.0,E23,HTS001_DS9-2,82.8,441.0,M
control,DS9,0.0,B23,HTS001_DS9-2,82.8,363.0,M
control,DS9,0.0,H23,HTS001_DS9-2,82.8,380.0,M
control,DS9,0.0,J23,HTS001_DS9-2,82.8,297.0,M
control,DS9,0.0,O2,HTS001_DS9-2,82.8,415.0,M
control,DS9,0.0,E2,HTS001_DS9-2,82.8,325.0,M
control,DS9,0.0,K23,HTS001_DS9-2,82.8,408.0,M
control,DS9,0.0,F2,HTS001_DS9-2,82.8,385.0,M
control,DS9,0.0,G23,HTS001_DS9-2,82.8,263.0,M
control,DS9,0.0,N2,HTS001_DS9-2,82.8,458.0,M
control,DS9,0.0,M2,HTS001_DS9-2,82.8,160.0,M
control,DS9,0.0,H2,HTS001_DS9-2,82.8,379.0,M
control,DS9,0.0,O23,HTS001_DS9-2,82.8,346.0,M
control,DS9,0.0,N23,HTS001_DS9-2,82.8,362.0,M
control,DS9,0.0,L2,HTS001_DS9-2,82.8,412.0,M
control,DS9,0.0,I2,HTS001_DS9-2,82.8,395.0,M
control,DS9,0.0,M2,HTS001_DS9-2,94.4,226.0,M
control,DS9,0.0,B23,HTS001_DS9-2,94.4,512.0,M
control,DS9,0.0,K2,HTS001_DS9-2,94.4,360.0,M
control,DS9,0.0,B2,HTS001_DS9-2,94.4,421.0,M
control,DS9,0.0,M23,HTS001_DS9-2,94.4,624.0,M
control,DS9,0.0,C2,HTS001_DS9-2,94.4,703.0,M
control,DS9,0.0,D2,HTS001_DS9-2,94.4,482.0,M
control,DS9,0.0,F2,HTS001_DS9-2,94.4,546.0,M
control,DS9,0.0,G23,HTS001_DS9-2,94.4,380.0,M
control,DS9,0.0,F23,HTS001_DS9-2,94.4,515.0,M
control,DS9,0.0,H2,HTS001_DS9-2,94.4,533.0,M
control,DS9,0.0,L2,HTS001_DS9-2,94.4,558.0,M
control,DS9,0.0,J23,HTS001_DS9-2,94.4,438.0,M
control,DS9,0.0,O2,HTS001_DS9-2,94.4,563.0,M
control,DS9,0.0,L23,HTS001_DS9-2,94.4,627.0,M
control,DS9,0.0,J2,HTS001_DS9-2,94.4,817.0,M
control,DS9,0.0,N23,HTS001_DS9-2,94.4,487.0,M
control,DS9,0.0,N2,HTS001_DS9-2,94.4,612.0,M
control,DS9,0.0,E23,HTS001_DS9-2,94.4,600.0,M
control,DS9,0.0,D23,HTS001_DS9-2,94.4,614.0,M
control,DS9,0.0,I2,HTS001_DS9-2,94.4,498.0,M
control,DS9,0.0,C23,HTS001_DS9-2,94.4,441.0,M
control,DS9,0.0,E2,HTS001_DS9-2,94.4,403.0,M
control,DS9,0.0,K23,HTS001_DS9-2,94.4,538.0,M
control,DS9,0.0,H23,HTS001_DS9-2,94.4,486.0,M
control,DS9,0.0,I23,HTS001_DS9-2,94.4,367.0,M
control,DS9,0.0,O23,HTS001_DS9-2,94.4,460.0,M
control,DS9,0.0,G2,HTS001_DS9-2,94.4,864.0,M
control,DS9,0.0,I2,HTS001_DS9-2,97.6,525.0,M
control,DS9,0.0,B23,HTS001_DS9-2,97.6,542.0,M
control,DS9,0.0,B2,HTS001_DS9-2,97.6,446.0,M
control,DS9,0.0,N23,HTS001_DS9-2,97.6,513.0,M
control,DS9,0.0,I23,HTS001_DS9-2,97.6,386.0,M
control,DS9,0.0,K2,HTS001_DS9-2,97.6,388.0,M
control,DS9,0.0,M2,HTS001_DS9-2,97.6,236.0,M
control,DS9,0.0,D2,HTS001_DS9-2,97.6,538.0,M
control,DS9,0.0,O2,HTS001_DS9-2,97.6,602.0,M
control,DS9,0.0,G23,HTS001_DS9-2,97.6,399.0,M
control,DS9,0.0,H2,HTS001_DS9-2,97.6,548.0,M
control,DS9,0.0,N2,HTS001_DS9-2,97.6,654.0,M
control,DS9,0.0,M23,HTS001_DS9-2,97.6,662.0,M
control,DS9,0.0,H23,HTS001_DS9-2,97.6,528.0,M
control,DS9,0.0,C23,HTS001_DS9-2,97.6,466.0,M
control,DS9,0.0,E2,HTS001_DS9-2,97.6,433.0,M
control,DS9,0.0,F23,HTS001_DS9-2,97.6,529.0,M
control,DS9,0.0,E23,HTS001_DS9-2,97.6,637.0,M
control,DS9,0.0,L2,HTS001_DS9-2,97.6,610.0,M
control,DS9,0.0,L23,HTS001_DS9-2,97.6,683.0,M
control,DS9,0.0,J2,HTS001_DS9-2,97.6,873.0,M
control,DS9,0.0,G2,HTS001_DS9-2,97.6,948.0,M
control,DS9,0.0,J23,HTS001_DS9-2,97.6,473.0,M
control,DS9,0.0,O23,HTS001_DS9-2,97.6,483.0,M
control,DS9,0.0,C2,HTS001_DS9-2,97.6,762.0,M
control,DS9,0.0,F2,HTS001_DS9-2,97.6,592.0,M
control,DS9,0.0,K23,HTS001_DS9-2,97.6,600.0,M
control,DS9,0.0,D23,HTS001_DS9-2,97.6,701.0,M
control,DS9,0.0,J2,HTS001_DS9-2,100.9,950.0,M
control,DS9,0.0,D2,HTS001_DS9-2,100.9,597.0,M
control,DS9,0.0,B23,HTS001_DS9-2,100.9,624.0,M
control,DS9,0.0,O2,HTS001_DS9-2,100.9,657.0,M
control,DS9,0.0,M23,HTS001_DS9-2,100.9,727.0,M
control,DS9,0.0,E23,HTS001_DS9-2,100.9,702.0,M
control,DS9,0.0,D23,HTS001_DS9-2,100.9,732.0,M
control,DS9,0.0,L23,HTS001_DS9-2,100.9,738.0,M
control,DS9,0.0,N23,HTS001_DS9-2,100.9,576.0,M
control,DS9,0.0,K2,HTS001_DS9-2,100.9,414.0,M
control,DS9,0.0,J23,HTS001_DS9-2,100.9,496.0,M
control,DS9,0.0,G23,HTS001_DS9-2,100.9,464.0,M
control,DS9,0.0,O23,HTS001_DS9-2,100.9,501.0,M
control,DS9,0.0,B2,HTS001_DS9-2,100.9,501.0,M
control,DS9,0.0,H2,HTS001_DS9-2,100.9,592.0,M
control,DS9,0.0,F23,HTS001_DS9-2,100.9,589.0,M
control,DS9,0.0,I23,HTS001_DS9-2,100.9,426.0,M
control,DS9,0.0,C23,HTS001_DS9-2,100.9,494.0,M
control,DS9,0.0,H23,HTS001_DS9-2,100.9,566.0,M
control,DS9,0.0,I2,HTS001_DS9-2,100.9,586.0,M
control,DS9,0.0,F2,HTS001_DS9-2,100.9,642.0,M
control,DS9,0.0,M2,HTS001_DS9-2,100.9,266.0,M
control,DS9,0.0,L2,HTS001_DS9-2,100.9,656.0,M
control,DS9,0.0,N2,HTS001_DS9-2,100.9,717.0,M
control,DS9,0.0,G2,HTS001_DS9-2,100.9,1015.0,M
control,DS9,0.0,C2,HTS001_DS9-2,100.9,844.0,M
control,DS9,0.0,E2,HTS001_DS9-2,100.9,483.0,M
control,DS9,0.0,K23,HTS001_DS9-2,100.9,649.0,M
control,DS9,0.0,B23,HTS001_DS9-2,104.2,692.0,M
control,DS9,0.0,K2,HTS001_DS9-2,104.2,449.0,M
control,DS9,0.0,N2,HTS001_DS9-2,104.2,796.0,M
control,DS9,0.0,O23,HTS001_DS9-2,104.2,543.0,M
control,DS9,0.0,J2,HTS001_DS9-2,104.2,1029.0,M
control,DS9,0.0,C23,HTS001_DS9-2,104.2,549.0,M
control,DS9,0.0,C2,HTS001_DS9-2,104.2,943.0,M
control,DS9,0.0,H23,HTS001_DS9-2,104.2,617.0,M
control,DS9,0.0,O2,HTS001_DS9-2,104.2,717.0,M
control,DS9,0.0,F23,HTS001_DS9-2,104.2,668.0,M
control,DS9,0.0,I2,HTS001_DS9-2,104.2,671.0,M
control,DS9,0.0,G2,HTS001_DS9-2,104.2,1098.0,M
control,DS9,0.0,N23,HTS001_DS9-2,104.2,602.0,M
control,DS9,0.0,E23,HTS001_DS9-2,104.2,771.0,M
control,DS9,0.0,L23,HTS001_DS9-2,104.2,786.0,M
control,DS9,0.0,E2,HTS001_DS9-2,104.2,542.0,M
control,DS9,0.0,J23,HTS001_DS9-2,104.2,552.0,M
control,DS9,0.0,D2,HTS001_DS9-2,104.2,668.0,M
control,DS9,0.0,H2,HTS001_DS9-2,104.2,644.0,M
control,DS9,0.0,D23,HTS001_DS9-2,104.2,790.0,M
control,DS9,0.0,M23,HTS001_DS9-2,104.2,806.0,M
control,DS9,0.0,L2,HTS001_DS9-2,104.2,733.0,M
control,DS9,0.0,F2,HTS001_DS9-2,104.2,680.0,M
control,DS9,0.0,B2,HTS001_DS9-2,104.2,524.0,M
control,DS9,0.0,M2,HTS001_DS9-2,104.2,292.0,M
control,DS9,0.0,I23,HTS001_DS9-2,104.2,437.0,M
control,DS9,0.0,G23,HTS001_DS9-2,104.2,480.0,M
control,DS9,0.0,K23,HTS001_DS9-2,104.2,723.0,M
control,DS9,0.0,G23,HTS001_DS9-2,107.5,597.0,M
control,DS9,0.0,F23,HTS001_DS9-2,107.5,724.0,M
control,DS9,0.0,I23,HTS001_DS9-2,107.5,485.0,M
control,DS9,0.0,L2,HTS001_DS9-2,107.5,800.0,M
control,DS9,0.0,L23,HTS001_DS9-2,107.5,936.0,M
control,DS9,0.0,B23,HTS001_DS9-2,107.5,759.0,M
control,DS9,0.0,K23,HTS001_DS9-2,107.5,817.0,M
control,DS9,0.0,G2,HTS001_DS9-2,107.5,1226.0,M
control,DS9,0.0,F2,HTS001_DS9-2,107.5,724.0,M
control,DS9,0.0,H2,HTS001_DS9-2,107.5,716.0,M
control,DS9,0.0,N23,HTS001_DS9-2,107.5,652.0,M
control,DS9,0.0,K2,HTS001_DS9-2,107.5,491.0,M
control,DS9,0.0,E23,HTS001_DS9-2,107.5,877.0,M
control,DS9,0.0,H23,HTS001_DS9-2,107.5,721.0,M
control,DS9,0.0,B2,HTS001_DS9-2,107.5,588.0,M
control,DS9,0.0,M23,HTS001_DS9-2,107.5,897.0,M
control,DS9,0.0,N2,HTS001_DS9-2,107.5,874.0,M
control,DS9,0.0,C2,HTS001_DS9-2,107.5,1034.0,M
control,DS9,0.0,D23,HTS001_DS9-2,107.5,825.0,M
control,DS9,0.0,D2,HTS001_DS9-2,107.5,750.0,M
control,DS9,0.0,J2,HTS001_DS9-2,107.5,1090.0,M
control,DS9,0.0,J23,HTS001_DS9-2,107.5,598.0,M
control,DS9,0.0,E2,HTS001_DS9-2,107.5,623.0,M
control,DS9,0.0,I2,HTS001_DS9-2,107.5,698.0,M
control,DS9,0.0,O23,HTS001_DS9-2,107.5,570.0,M
control,DS9,0.0,M2,HTS001_DS9-2,107.5,342.0,M
control,DS9,0.0,O2,HTS001_DS9-2,107.5,772.0,M
control,DS9,0.0,C23,HTS001_DS9-2,107.5,623.0,M
control,DS9,0.0,C2,HTS001_DS9-2,110.8,1133.0,M
control,DS9,0.0,L23,HTS001_DS9-2,110.8,932.0,M
control,DS9,0.0,H23,HTS001_DS9-2,110.8,757.0,M
control,DS9,0.0,B23,HTS001_DS9-2,110.8,852.0,M
control,DS9,0.0,I23,HTS001_DS9-2,110.8,519.0,M
control,DS9,0.0,N2,HTS001_DS9-2,110.8,951.0,M
control,DS9,0.0,J2,HTS001_DS9-2,110.8,1185.0,M
control,DS9,0.0,H2,HTS001_DS9-2,110.8,818.0,M
control,DS9,0.0,G2,HTS001_DS9-2,110.8,1308.0,M
control,DS9,0.0,K2,HTS001_DS9-2,110.8,536.0,M
control,DS9,0.0,M2,HTS001_DS9-2,110.8,370.0,M
control,DS9,0.0,N23,HTS001_DS9-2,110.8,749.0,M
control,DS9,0.0,K23,HTS001_DS9-2,110.8,888.0,M
control,DS9,0.0,J23,HTS001_DS9-2,110.8,686.0,M
control,DS9,0.0,E23,HTS001_DS9-2,110.8,932.0,M
control,DS9,0.0,M23,HTS001_DS9-2,110.8,960.0,M
control,DS9,0.0,G23,HTS001_DS9-2,110.8,622.0,M
control,DS9,0.0,B2,HTS001_DS9-2,110.8,626.0,M
control,DS9,0.0,C23,HTS001_DS9-2,110.8,644.0,M
control,DS9,0.0,E2,HTS001_DS9-2,110.8,697.0,M
control,DS9,0.0,D2,HTS001_DS9-2,110.8,759.0,M
control,DS9,0.0,L2,HTS001_DS9-2,110.8,865.0,M
control,DS9,0.0,F23,HTS001_DS9-2,110.8,760.0,M
control,DS9,0.0,D23,HTS001_DS9-2,110.8,915.0,M
control,DS9,0.0,O23,HTS001_DS9-2,110.8,651.0,M
control,DS9,0.0,O2,HTS001_DS9-2,110.8,828.0,M
control,DS9,0.0,I2,HTS001_DS9-2,110.8,759.0,M
control,DS9,0.0,F2,HTS001_DS9-2,110.8,826.0,M
control,DS9,0.0,G2,HTS001_DS9-2,114.0,1403.0,M
control,DS9,0.0,B23,HTS001_DS9-2,114.0,926.0,M
control,DS9,0.0,M2,HTS001_DS9-2,114.0,430.0,M
control,DS9,0.0,O2,HTS001_DS9-2,114.0,882.0,M
control,DS9,0.0,N23,HTS001_DS9-2,114.0,790.0,M
control,DS9,0.0,K2,HTS001_DS9-2,114.0,605.0,M
control,DS9,0.0,K23,HTS001_DS9-2,114.0,937.0,M
control,DS9,0.0,C23,HTS001_DS9-2,114.0,708.0,M
control,DS9,0.0,L23,HTS001_DS9-2,114.0,1104.0,M
control,DS9,0.0,N2,HTS001_DS9-2,114.0,1002.0,M
control,DS9,0.0,C2,HTS001_DS9-2,114.0,1201.0,M
control,DS9,0.0,D2,HTS001_DS9-2,114.0,854.0,M
control,DS9,0.0,I2,HTS001_DS9-2,114.0,769.0,M
control,DS9,0.0,H2,HTS001_DS9-2,114.0,849.0,M
control,DS9,0.0,B2,HTS001_DS9-2,114.0,672.0,M
control,DS9,0.0,L2,HTS001_DS9-2,114.0,912.0,M
control,DS9,0.0,E23,HTS001_DS9-2,114.0,1028.0,M
control,DS9,0.0,J23,HTS001_DS9-2,114.0,759.0,M
control,DS9,0.0,F2,HTS001_DS9-2,114.0,912.0,M
control,DS9,0.0,M23,HTS001_DS9-2,114.0,1089.0,M
control,DS9,0.0,F23,HTS001_DS9-2,114.0,845.0,M
control,DS9,0.0,I23,HTS001_DS9-2,114.0,583.0,M
control,DS9,0.0,E2,HTS001_DS9-2,114.0,735.0,M
control,DS9,0.0,J2,HTS001_DS9-2,114.0,1263.0,M
